
# Generated 200 puzzle(s) in 708.38 seconds | 13.38 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime-jigsaw -r 4057304661 -n 200 -mint 1 -maxt 3 -ed -o ./puzzledata/lime-lvp5-V1.tsv
puzzle-139	lime-jigsaw	ABBBBBCDDABBBCCCCDAAABECCCDAFAAEEECDFFFAEGDDDFHEEEGGDGFHHHEIGGGFHHHHIIIGFFHIIIIIG	.........3...........2.........6..22.....44..........3...3........4...3........2.	OOO.......O.....OO....OO.O..O.O.O......OO...O.....OOO.O.O.....O..O.O.O..O..O..O..	{"work": 14, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-118	lime-jigsaw	AAAAABCCCDAAAABBCCDDBBBBBCCDDDDEBEFCGDEEEEEFCGDEHEFFFFGGHHHHHFFGGHHIIIIFGGGHIIIII	...3.......3.............2.........2....2.44...332......2.1...3....4............1	..O.O...OO...OO....OO.....O.O...OO....OO....OO.....OO....O..OO.OO.....O....OOO...	{"work": 15, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-10	lime-jigsaw	ABBBCCCCCABBBCDCCCABABBDEEEAAAAADEEEFFFDDDEEEFFFDGGGGGFFFDHHGHGIIIDIHHHGIIIIIHHHG	...2..........4....3.45.....3..........1...4..3.3......4........3.5........22....	.O....OO..O.OO......O..OO..O..O.O....O....O.OO......OO..OOO....O.O.O.........O.OO	{"work": 16, "mta": 1, "logic_history": "ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-25	lime-jigsaw	AAAAABBBBAAAACBBBBCCCCCDDBECCFFDDEEEFCFFDEEGEFFFDDEEGGFHDDGGGGGHHHHGIIIIHHHHIIIII	...3.........1.........1.....3............3.3..12.........5.....3..433...........	..O.O.O....O....OOOO....O...O.O....OO....O.O.....OO..OO..O.O.....OO...O..O..O.O..	{"work": 16, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-103	lime-jigsaw	AAABBBBBBCAAAABDBBCCCAADDEECDDDDDEEFCGGGDEEEFCHHGGGEFFCHHHGGEFFCHIIIGIFFHHHIIIIIF	...........4........3......232......12......21..2...42.......2...3........2......	..O.O..O..O.O...O.OO....O......OO..O..O...OO..O...OO....O..O..OO..OO....O..O....O	{"work": 16, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-160	lime-jigsaw	AAABBBBBCAAABBBDCCAADDBDDDCEAFDDDCCCEFFFFFFFCEEEGGGFHCEGGGIGGHHEEGIIIHHHEIIIIIHHH	....................243..4.22....2..3..3........34.........2.1..3.......2........	..O...OO...O.O..O.O.....O.O...OO...O.O..OO...OO...O.....OO....OO..O.O....O....OO.	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-7	lime-jigsaw	AABBCDDDEAAABCFDEEGAABCFDDEGAHBCFDEEGAHBCFDIEGGHBCFDIEGHHBCFIIEGGHBCFIIIGHHHCFFII	.21.......32.........3..........44......3........2.....3.3........3.....3...1....	O..O.O...O....O..O..O..OO.....OO...O..O...OO..O.O...O.....O..OOOO..O.....OO...O..	{"work": 17, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,ECx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-55	lime-jigsaw	AAABBBCCCAABBBBBCCAADDBEECCADDDFEEECADFDFEFECDDFFFFFEEGGHHHHHIIGGGGHIIIIGGGHHHIII	3..2....................2...2.....541.........2.3...3...3.4...........4.......2.2	.O..OO...OO.O.......O....OO..O.O.O.......O.OOO.O.O.......O.OO.....O..O.OOO.....O.	{"work": 17, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-154	lime-jigsaw	AAABBBCCCAABBBDDCCAABDBDDDCAEBDDDCCCAEEEEEEEFGGGHHHIEFGHHHIHIFFGGHHIIIFFGGGIIIFFF	...312......4..2..1....3.......3.......3..3....3....3.........2.............24...	.OO...O....O.O...O....O..OO.O.O.O...O.O....O....O.O..OO..O...O.....OOO..OO....O..	{"work": 17, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-157	lime-jigsaw	ABBCCCCCCAABDCCCDDABBDDDDDEAABFDFFGEABBFFFGGEABFFHFGEEAHHHHHGGEHHIIIHGEEIIIIIIGGE	.21.......3...4.........5.......24.......2....1.......22.......2.......2.3.......	O...OO.....O...OO..O...O.O..OO....O....O..O.OO..O.O......OO...O.O..O.O..O.O.....O	{"work": 17, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
