puzzle-160	lime	.........3..33.......2.4.4.......33...2...23..............4...............42.1...	O..OO.....O....OO.O...O.O....O..O..OO....O..O..O.O...O...O.O.O..OOO......O....OO.	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-1	lime	.....2...2.....2..22...3...2....3...3...35..................4.................232	O.O.O.....O...O..O...O...OO.O..O.O...O....OO.O...OO.....OO.O.........OOOO.OO.....	{"work": 14, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-181	lime-centerdot	........21...3..3....33......3..............3.454...2...3.....2.......3..........	..O..O.O...OO....OO....OO......O..OO.OOO.....O...O...O.O.O...O..O..O.O..O....OO..	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-103	lime-centerdot	...32..2....4.........3...........4..............2...2....333.........3..2....31.	..O..O..O..O.O..O..O.O...O.....O.O.OO..O..O..OO.O......O.....OO....OOO..O.O..O...	{"work": 12, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-46	lime-diagonals	.1.2.......4....32..............................4.4......5.4..2..13.3....2.......	..O....OO...O.OO..OO.O......O.O..O...O...O..O..O.O.O....O.O..O.O...O..O.O....O..O	{"work": 13, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-43	lime-diagonals	..1.13.......3...1......553.........3...................4...............1.....2..	OO....O.......OOO...OOO..........OOO.O..OO...OO.O........OO...OO.O.....O..O..O.O.	{"work": 14, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-25	lime-windows	......2..........2...........554........324....3.324..3..........................	.O.....OOO...O.O....OOO.....O...OO....OO...O.O..O...O......OO.OOOO..........OO..O	{"work": 14, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-109	lime-windows	..2.........3.........3...3....1.3......33....31.3.3..........2..3...............	.O.O..O......OO..O.OO....O...O..O..OO.....O.OO..O.O...O...O..O..O.O...O...O.O.O..	{"work": 15, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-130	lime-jigsaw	AAAAABBBCAAADBBCCCAEEDDBBCCEEDDFFBCCEDDDFGBCGEEEDFGGGGEHHHFFGGIHHHFFIGIIHHHFIIIII	..23.........22.......2...2.....54....3....1.3............2..........33.........2	....O..OO..OO....OO.....OO.O.O.O........OOO...O.O.O...OO....O...OO.....O...O.O.O.	{"work": 14, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-118	lime-jigsaw	AABBBBBCCAADDBEECCAADBBBECCADDDFEEECADDFFFEECAGDFFFEHCGGGFIFHHHGGGIIIHHHGGIIIIIHH	.........................3....3..2.123.3.33.2.1.........32.3......3..............	...OO.O........OOOOOO......OO...O.....O.O..O....O.O..O......OOO.OO..O...O..OO....	{"work": 15, "mta": 1, "logic_history": "ECx,Ecx,Ecx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-193	lime-jigsaw-windows	AABBBBBCDAAABBBCCDAAAABCCCDEEEECCCFDEFFFFFFFDEFGGGDDDDEGGGHIIIIEGGHHHIIIEGHHHHHII	...2.......4.......2..2...22........12...........5.....3............2.......1....	.OO..O......O..O.OO..O..O...O....O.O....OO.O...OO.O...O...O..O..O..O..O.O.O.....O	{"work": 12, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-106	lime-jigsaw-windows	AAAAABBBCADAAABBBCDDDDDBBBCDEFFDDCCCEEFFFFFCCEEEGGFFCGEHHHGGGGGEHHHIIIGIEHHHIIIII	.....................2..........1..........4.1.....45.........2............5.3...	.O...O..O...OOO...OO.....O.OO.....O....O..O.O..O..O..OO.....OO...OOO......O.O.O..	{"work": 13, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-4	lime	........1....3....2...2......2.........3......56......2...6.........2............	..O.O..O.OO...O........OO.O......OOOOOO.........OOO....OOO.....O..OO..........OOO	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-16	lime	...1............3......435.........22..........3........4........43...3323.......	OO...O.......O.O.O..O.O...O..O...OO.....OOO..OO.O........O...OOOO...O.....OO...O.	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-4	lime-centerdot	2...........2........24.......2.3...........3...2..232.................2.......11	.OO...O..O...OO........OO.O....O..OOO..O...O.OO..O.....O....O.O..OO...O...OO.O...	{"work": 13, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-154	lime-centerdot	...................5.......2....3........2.........3.......34...3....3...23.2....	.....OO.OOOO..........OOO...OO.....O.O.O....O....OO.O.O...O..O...OO...O.O..O..O..	{"work": 13, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-130	lime-diagonals	2.2.....33..........1......2.............4...1...2....12.......2..............1..	.O..O..O..O.....OOO...OO.......O.O.OO.OO.......O..OO........OOO.O.O.O...O.OO.....	{"work": 14, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-142	lime-diagonals	2.....2...3......2.....2.........3.........3..25...............2.....3.22..1...3.	.O..OO...O...O.O..O......OOO.O....O...OO..O.....O.O..O..OO.O....O..O..O..O....O.O	{"work": 14, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-139	lime-windows	.....3..1.........3....4........33.3..............1.....3....2.................32	..O.O.O...O...O..O.O..O.O...O..O..O....O...OOO.OO.....O..O.O........O.OOO.O...O..	{"work": 15, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-19	lime-windows	1....3.............3..34........3.....4..3.3.....2..43..............2.....2..1...	...OO..O..O...OO..O.O...O.....OO...O.O....O.O.OO..O........O.OOO.O.O....O..O...O.	{"work": 16, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-175	lime-jigsaw	AAABBBCCCAAABBBCCCADABBBCECDDAFFFCEEDDDDFEEEEDDFFFFFEEGGHHHHHIIGGGGHIIIIGGGHHHIII	....2.............3..2.....2.......33.2.......3..5.......4.........3......2.....2	..OO....OOO.O.........O..OO.O....OO..O..OO...O....OO....O.OO.....OO....OO.....OO.	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-16	lime-jigsaw	ABBBBBBCCADDDDBCCCAADDDBCECAFFDDBCECAAFFFFFEEGAGHIIFFEGAGHIIIEEGGGHIIIIEGGHHHHHHE	....................54.4..............5..1.........1..............22......12.1..2	.....OOO...O..OO...O..O.O...OOO.....O..O....O...OO...O.O...O..OO.O....O.O...O..O.	{"work": 16, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-37	lime-jigsaw-windows	AAAAAABBBAAACCCDBBECCCCFDBBECEFCFDBBEEEFFFDDDEGEFGFDHHEGGGGFDHHIIIGGGDHHIIIIIIHHH	1....322.....2...23...22..........3...45..........2.........................2....	..O.O...OO....OO...OO....O.O..O....O.O..O..O...OOO.......O...OOO....OO...O...OO..	{"work": 14, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-4	lime-jigsaw-windows	ABBBBBBCCABBDDBCCCAAADDECCCADDDEEECFAADDEGGFFAHEEEGGGFHHHEGGFFFHHHIGGIIFHHIIIIIIF	.........2........1.............32....3....1.2.......32........1...3..43.......2.	OO....O....O...OO....O.O..OO.O.O....O..O.O....O..O..O.....O..OO.OO...O.....O.O..O	{"work": 15, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-55	lime	..................1.123.6.3...............................2......1..3.......221..	.OOO.........O.OO..O...O.O.....O.OO...OO.O....OO.....OO....O..OO...O.O..O..O....O	{"work": 15, "mta": 1, "logic_history": "ECx,Ecx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-85	lime	....3...................3....32.34............3.1......543...2......4............	O..O....O...OO..O..OO....O..O..O..O......OO.OO.O..O...O.....O.O.OOO.........OOO..	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-112	lime-centerdot	.....................421......5.......3........3.......32..1..4......4...........	....OOO...O.O...O..OO.....OO.O.O.......OO.O...O.....OOO..O...O.O....O..O..O..OO..	{"work": 14, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx"}
puzzle-49	lime-centerdot	22.......................2.......5.......2.............4....2.....2.....3..12....	....O.O.OOO.O.......O..OO.....O.O.O...OO..O..O.O....O.....O..OOOO..O.....O...O..O	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-175	lime-diagonals	..................4.........33..324...2.34.........2.....4................2..3...	...O.O.O.OO.....O..O.O..O..O...O...O.O....O.O..O.OO...O.O.....O..O..O.O....OO.O..	{"work": 14, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-16	lime-diagonals	.32..........3........2...........3......2.......42........2.....32....2..3...2..	O...O.O...OO..O........O.OOO.O...O....OOO.......O...OO....O..OOOO....O...O.O.O...	{"work": 15, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-76	lime-windows	.3....2........................4.....333.223..1.................3...4.....2.2....	..OO...O.OO....O......OO..O.OO..O...O...O...O...O...OO...O..OO.O.O.O.....O...OO..	{"work": 16, "mta": 1, "logic_history": "ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-79	lime-windows	....22......4.3...33.....3.1.......3...4....2....2.......3...3...................	..OO..O..OO..O.......O..O.O.O...O.O...O.O..O...OO..O..OO......O....OO.O.O....O..O	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-34	lime-jigsaw	AAAABBBBBAAAACCBBBACCCCCCBDEEECFFFDDEEEFFFDDDEEFFFGDDDEHGGGGGGIHHHGGIIIIHHHHHIIII	................................21......31.....5.2........3....1.3.3..43........1	O....OO..O....OO..O.O.O........O..OO.OOO......O.O....O......OOO.O.O.O.....O.O..O.	{"work": 16, "mta": 1, "logic_history": "ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
