
# Generated 200 puzzle(s) in 312.66 seconds | 13.29 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime-diagonals -r 3189285155 -n 200 -mint 1 -maxt 3 -ed -o ./puzzledata/lime-lvp3-V1.tsv
puzzle-166	lime-diagonals	3................1.....2.4.....1...............3.........6.......4............12.	.O...OO..OO...O......O..O.OO......OOO.O....O....OOO.....O.O..O....OO.O...OO.....O	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-7	lime-diagonals	11.......3............4.3....2................543..2......2.........3.....1.2....	...O..O.O.O.OO....OO.....O.....OOO..O.O..O...O......OO.OOO.......O.O..O......OO.O	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-85	lime-diagonals	......4..3.....5........32.......3.......3.......1.3..2.3........................	.O...O.O......O.OOOO...O.....OOO........O.OO.O.O.....O.O....O.O...OO.O..O.OO.....	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-112	lime-diagonals	........2..2....3.......33........3........3...4.....1..4.......344.4......3.....	..OO...O.O....O..OO....O..O..O..O..OO...O.O...O.O...O..O.O..O......O.OO..OO.O....	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-169	lime-diagonals	....................5.5......5.........33.3...3...1...2.......323..3..32.........	O.....O.O..O.OO....O.O..O...O.OO......O..O.O.O......OO.O.O...O...O..OO..O...O...O	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,Ecx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-190	lime-diagonals	.....3......1......2.2..44..3....3....5..2....34....4............................	OO..O.........OO.OO....O..O..OO...O..O.O..O..O..O..O....O....OO.O..O..O...O.OO...	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-13	lime-diagonals	1.........3...........2.......42........3.43......6...............1..........2..1	.O.O....O...OO...OO.O.....OO.O....O...OO.O.......O.OO.....OOO...O...O.O.OO....O..	{"work": 16, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-31	lime-diagonals	........12...........3.......3......331.......1......41.......2......5.1.........	.O.O..O.....OO...O.OO.....OOO...O.......O..OOO...O..O......OOO...OO.O...O.O...O..	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-82	lime-diagonals	2.2.........2...3...3.........4.........3....2........2........13.....3.......221	...O...OOOO...O...O..O..O..O.O.O.......O...OO.O...O.O..OO...O......O.O.O..O.OO...	{"work": 16, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-91	lime-diagonals	....................3......22...6.......34......23..3.....3...2..................	.O.....OOO.OO.........OOO.....OO.O..OO....O....O..O..O...O.O.O.OOO..........O..OO	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
