
# Generated 1200 puzzle(s) in 251.15 seconds | 14.25 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime -r 1170453274 -n 1200 -mint 1 -maxt 1 -o ./puzzledata/lime-easy-V2.tsv
puzzle-207	lime	........1..........24.3.....11............3..3....52.......3......3....2.23......	O.....OO..OOO........O.O..O......OOOO...OO....OO.O....O...O.O...OO....O....O.O..O	{"work": 9, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-905	lime	.................3.1.......1.33.3.43.....2..2....4................3......23......	OOO..........OO.O......O.OO.O..O.O....OO...O.O..O....OO...OO....OO...O.....O..O.O	{"work": 9, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-606	lime	..332..............1....3..................3...31...32..5.2.....3............3...	OO.....O...OOO.........O.OO....OO..OO....O..OOO....O...O.O...O...OO..O....O.O.O..	{"work": 10, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-753	lime	............4........42........11.....4.3.2.......423.2.....2....................	...O..OO...O.OO...O.O....O..OO....O..O...O..O...OO...O....OO..OOO....O..O..O..O..	{"work": 10, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-1114	lime	12.4.....2........2................3.........3.322..3........5.......5........32.	..O.O.O...O.OO.....O.....OO...OO..O.O.OO......O....O.OO....OO.......O.OOO.O..O...	{"work": 10, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-461	lime	2.4......2...3..3...2....4.......4...........1...........56.3.......4..........2.	.O.O...O..OO.....O....OOO..O......OOO.O....O....OOO.....O..O..O...OO.O..OO....O..	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-535	lime	...32......3..............3.12.........53...2.4..3......4.............3.2.......2	OOO.........OO...O.....OOO....OO...O..O...OO.O.OO......O..OO...OO......O.....OOO.	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-550	lime	..........3.........4...31...4...........22......3.......2.44..2....22..........1	..O...OO...O..OO...O..OO...OO.O.....O..O....O.....OO.O....O..OO.O..O..O.O.OO.....	{"work": 11, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-745	lime	....3.......3.4....55.....1.................3..3.2.......32......13....2.........	...O.OO...OO.O....O.....OO..OOO......O...O.O....O...OOO.O.....OO...O.O......OO..O	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-811	lime	..............3.3........22.5.....1..3.3.......42.......3..............21.....23.	.....OOO....OO...OOOO.........OO...OO.O..O....O....OO..O.O.O...O.....OO...O.O...O	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-906	lime	12..2.....31.....1...23.......5..2.............2..............4........3.........	..O..O..OO....OO..O....OO...OO.O......OOO..........OOOO...O..O..O.O...O..O.O....O	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-930	lime	.3..1.......3.......................2.......1.5...2...2....25..13...3......3.....	O..O....OOO......O...OO...O....OOO...OO..O...O.....OO..OO....O....O..OO...O.OO...	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-940	lime	........1...4...3233........3.3....................3........3........63.2........	..OO...O.OO..O.......O..O.OO...O...O.OO...O.....OO...O..O..O.O.OO...O........OOO.	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-970	lime	.............3....3...3....2...23..2....35............23.2..33...3...............	..O.O..O.OO.O..........O.OO.O.O..O..O.O...O......OOO....O..O..OOO......O...OO..O.	{"work": 11, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-65	lime	....24.................3....3....1....2.......4.........54.......3.3........3....	.OO...O......OOO....OO....OO......OOO...O...O..OOO....OO.....O..O.O.O........OOO.	{"work": 12, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-154	lime	......1.....3............3..31.....32.....4.212....4..2..3.................3.....	...O...OO.OO.O....O....O..OO.....OO..O..O..O...OO.O........OO.OOO.O.......O.O.O..	{"work": 12, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-199	lime	....................3...4..1...45....3....3....3...2......33.....32.......3..3...	O......OO..OO...O.O...OO.....O...OO...O.OO....O.O....OO.....O.O.O..OO....O.O..O..	{"work": 12, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx"}
puzzle-231	lime	...1..33...3.....2....2.......43.......5........4.4.3.........4..................	....OO..O.O....OO.OO.O.......O..OO....O.O.O....O.O...OO....O.O....O...OOOO.O.....	{"work": 12, "mta": 1, "logic_history": "Ecx,ECx,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-422	lime	2....................4......4.42.2.........3........41.....5.42.34........3......	.O...O.O.O..O...O...O.O...OO.O..O.....O...O.O....OOO...O..O.O.....O...OOOO.O.....	{"work": 12, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-463	lime	.3.......2.3..........3...3......45.....3...2.........3..........35........21.2..	O.O..O....O...O..O...O..OO..O..O...O...O..OO.OO...O.....OOO....O...O.O....O....OO	{"work": 12, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-474	lime	......1.....13........4..3.1..34........3......45.4.......3...............2......	OO......OO....O..O...O.O..O.O...O.O...OO..O..O...O.O....OO..O....O.O..O..O..O..O.	{"work": 12, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
