
# Generated 200 puzzle(s) in 1122.24 seconds | 12.62 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime-jigsaw-windows -r 4491314414 -n 200 -mint 1 -maxt 3 -ed -o ./puzzledata/lime-lvp6-V1.tsv
puzzle-121	lime-jigsaw-windows	AAABBBCCCDAAAABBCCDAAEBBCCCDDDEBBFFCDDEEEEEFFGDDHHEFFFGGGHHEIIFGGHHIIIIFGGGHHHIII	...............5................311.2....31......5.13....2.....3.................	..O...OO...O..O.O.O.O..O...OO..O.......OO...O...O.O..O.O..O...O.O....OO.O..O..O..	{"work": 13, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-103	lime-jigsaw-windows	ABCCCCDDDABCCCCDEEABCDDDDDEABBFFFGGEABBFFFGGEABBFFFGGEAHHHHHIGEAAHIIIIGEHHHIIIIGE	.........2.4.3123..........2...3....1....4...1......43.......2..4................	..OO...O..O.O....OO...O..O..O...OO......O..OO..OO..O..O....O..OO.O..O....O..O.O..	{"work": 16, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-109	lime-jigsaw-windows	AAABBBCCCAABBBBBCCAADEBEFCCADDEEEFFCADDEEEFFCGDDHEHFFIGDDHHHFFIGGGHHHIIIGGGGHIIII	..2..113......2.3................3............3.....3.25......2.3................	.O.O....OO.....O.O.O.OO.....O...O.O....O..O.OO.O..O.....O.O..O.O.O....O.....OOO..	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
puzzle-130	lime-jigsaw-windows	AABBBBBCDAABBBBCCDAAAAACCDDEEFFCCCCDEEEFFFFDDEEGGFFFDDEEGHHHHHHGGGIIIHIHGGGIIIIIH	.3....................2..4......3.6.........22...4..3.........1.....3......4.....	O.O....O..O..OO.....O...O.O.O....O.O...O..OO..O.O.O...O....O.O.O..OO......O.O...O	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-25	lime-jigsaw-windows	AAAABBBBBAAABBCCBCDADEBCCCCDADEEEFCCDDDDEFFFFGGDEEEFHFGGGGIEFHFGIGGIIHHHIIIIIHHHH	.....3...............3....1...32.233...2.3......3.........4.......3..............	..OO..O.....O.OO..O...O..O.OOO..........O..OOO....OO....OO.O....O..O...O.O.....OO	{"work": 17, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-61	lime-jigsaw-windows	AAABBBBCCABBBBBCCDAAAACCCCDAEEFCFDDDEEFFFFFDDEEEFGFDDHEGGGGHHHHEGGIIIIIHGGIIIIHHH	...3...2.............2..3......1.......4.2...2.3.43.......4...2...2....1.........	..O.OO......O..OO..O.....OOO.O.....OO.O.O.......O..O.OO..O.O....O..O..O..O...OO..	{"work": 17, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-127	lime-jigsaw-windows	AAAAABCCCAAABBBCCCDABBBEEECDDDBEEECCDFFBGEEEGDDFGGGGGGDDFHHGIIIFFFHHHHIIFFHHHIIII	....2.......4.2................2.33.....1........2........3.......5..3......3....	O..O....O.O..O..O...O.O..O..O...O..OOO....O..O.....OO...OO.O.....O.O...O...O.OO..	{"work": 17, "mta": 1, "logic_history": "ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-37	lime-jigsaw-windows	AAAABBBBBCDAAAABBECDDFABBEECDDFFGGEECDDFFFGGECCDDFFGGECCHHIFGGECHHIIIIGEHHHHHIIII	..........2.4......23.1.....2........33................4...4.................2...	.O.OO......O....OO...O..O.O..O...O.OO....O.O...OO.O...O...O.O..OO...O....O..O..O.	{"work": 18, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-106	lime-jigsaw-windows	AABBBBBCCAAABBBCCCADAABCCECFDAGGGCEHFDGGGGGEHFDDIGIEEHFDIIIIIEHFDDDIEEEHFFFFIHHHH	....2.33..........3.........6..2.21..5.3...........2.......4...............1..3..	...O.O..OO.....OO..OO.O....O.O..O...O.O....O..O..O...O...OO.O.....O..OO..O...O..O	{"work": 18, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx"}
puzzle-199	lime-jigsaw-windows	AAAAAABBBACAABBBBBDCCCBEEEEDCCCCFFEEDCFFFFFGEDDFFGGGGEDDDDHGGGEHHHHHIIGIHHHIIIIII	.....3.................2.3....5........4..3......3...24..1........21.....33......	.O..O.O.....O.O.O.O..O....O..O.O..O...O.OO...OO...O.........OOOOOO.........O..O.O	{"work": 18, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
