
# Generated 200 puzzle(s) in 426.22 seconds | 13.28 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime-windows -r 3623294908 -n 200 -mint 1 -maxt 3 -ed -o ./puzzledata/lime-lvp4-V1.tsv
puzzle-61	lime-windows	.....2.....4......2...2.3..4...1........3..............3.........23.2.......2....	..OOO........O..OO.OO.....O.O...OO..OO....O.....O.OO..O.OO.....O...O..O......O.OO	{"work": 12, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-154	lime-windows	....22.2...3.3............3...2....3.....2.3...3.....2.......................21..	O.O...O.....O.O..O.O..O..O.OO.....O....O..O.O.O.O.O........OO.OO.O.O......O.O..O.	{"work": 13, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-55	lime-windows	.................1.4.....322......3.23....33........4.................323........	...OO.O....O.O..O.O.O...O...O...O..O..O..O..OO....O..O...O..OO.OO.O......O..O..O.	{"work": 14, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-58	lime-windows	..3................3.....2...1..4.32........1..2.4.......3.....2........2.......3	.O....O.O..OO.O.....O..O..OO...O.O..O...O..O.O..O..O....O.OO....O.....OO.O.O...O.	{"work": 15, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-25	lime-windows	...............3.........2.....4.2....5.....2............2...32.322.4.32.........	..OO....OO....O.O.O...O.O...OOO........OO.O...O.....OO.OO..O...O...O.O.......O.OO	{"work": 16, "mta": 1, "logic_history": "ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-91	lime-windows	.....2.............3.........3..................55.........3.....433......21.1...	O.....OO...OO.O.....O..O..OO.....O.O..OOO....O....OO...O.OO.....O.....OO.O..O..O.	{"work": 16, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-136	lime-windows	.3.2.....13........2..4..............3...1................2......44.......12.....	O.O..O.....O..O..O.....OO.O.O.OO....O..O...O.O......OO.OOO.........O.OO..O..O.O..	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-157	lime-windows	...3....1..35........4...3.......5........4.....24.............33................	..O.O.O...O..O...O..O.O.O....O..O.O....O.O.O.OO......OO..O.O......O..OO.OO......O	{"work": 16, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-172	lime-windows	................3.........4...2...........1..2....33.2.4.........2...4...........	..O..OO....OO....O.O...O.O.....O..OOO..O....O.OO.O.........OOO.OO..O....O..O..O..	{"work": 16, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-193	lime-windows	...12.......3.2.3.....3.....3....4....4.......34...3..3.........3.............2..	.O...O..OO...O...O..OO...O...O..O.O..O.O..O..O..O...O..O..O.O..O.O...O......OO..O	{"work": 16, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-40	lime-windows	...23.3.......4...........................4333.......223..3.................2..2.	O....O.O....OO.O...OO...O......O..OOOO...O....O...O.O...OO....OO...O.O....OO....O	{"work": 17, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-70	lime-windows	2......2.2.5.........2......212....3..3.....22......4........3...................	.O.O..O...O.O....O..O..O..OO....O.O.....O.OO..OOO.....O.....O.O....OO.O.O.O.O....	{"work": 17, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-100	lime-windows	....3.......4..3....3........................23..2.4.2.2.....4.......3.2.........	..OO....O..O.OO....O....OO..O..O...OO....OO....OO...O.O.....O.O...OO..O.OO...O...	{"work": 17, "mta": 1, "logic_history": "Ecx,ECx,ECx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
