
# Generated 1200 puzzle(s) in 857.57 seconds | 13.87 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime -r 1019236390 -n 1200 -mint 2 -maxt 2 -o ./puzzledata/lime-med-V1.tsv
puzzle-450	lime	.3.........44.....1...3.....................1...3........4.3..1333.3...3.........	O.OO......O..O...O...O..O.O..O..OO.......OOO.O.O.O....OO..O.......O.O.O..O.....OO	{"work": 29, "mta": 2, "logic_history": "Mgc,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-895	lime	.21.............3..3..2...3..5......1.....3......55.........5....................	O...OO....O....O.O..OO...O..O.O....O..O.OO.....O...OO....OOO...O.....OO.OO......O	{"work": 31, "mta": 2, "logic_history": "Ecx,Mpc,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-264	lime	....22.2....53..........3......4.2................233...3...3.......44...........	..OO..O....O..O.O...O.O...O...O.O..OO..O..O..OO......O.O...O.O..O..O..O.O...O.O..	{"work": 32, "mta": 2, "logic_history": "Ecx,MamC,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-747	lime	......32.2......3.3.....5..2...3......3...3..........1..46.......................	..O..O..O.O...OO...O.O...O..O....OO.....OO..OO.OO.....O...O.O....OOO....O......OO	{"work": 32, "mta": 2, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Mpc,ECx,Ecx,ECx,ECx,ECx"}
puzzle-818	lime	.........3.......2...........3..3..........3..4......2..35..1.....53.............	O....O.O..O...O.O..O...OO.....O..OO.OO......O..OOO....O...O...O..O...O.O..OOO....	{"work": 32, "mta": 2, "logic_history": "Ecx,ECx,Ecx,Ecx,ECx,Mpc,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-358	lime	....3..................4...3....53................43......2..............22.3....	..OO...O.....OO.O.OO....O...O..O...O....OOO...OO.....O..O...O.OO..O.O...O..O...O.	{"work": 33, "mta": 2, "logic_history": "Mgc,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-258	lime	.........................4245..2......3...3.2.........1..2.3.................42..	..OO.O......O...OOOO....O....O..OO..OO..O.......O...OO.O.....OO....OOO..O.O.O....	{"work": 34, "mta": 2, "logic_history": "Ecx,ECx,Ecx,Mpc,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-333	lime	..............1.....1...34....4..3.....23.............34..1.....3.........1......	.OOO.....O......OO...OO...O....OO.O...O..O..OOO....O....OO..O..O.....OO..O..OO...	{"work": 34, "mta": 2, "logic_history": "Ecx,Mamc,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-1167	lime	.32...1..2..3.............4..........3...22.........22..454........3.............	O...OO....OO.....O...O..OO..O.....OOO...O..O...OOO....O....O..O..OO..O...O...OO..	{"work": 34, "mta": 2, "logic_history": "Ecx,ECx,Ecx,ECx,Mamc,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-38	lime	.......1.....3......2.2.......43........3.2....4....3..........23...33........3..	OO..O....O....OO.....O..OO.O.O.....O..OO.O......O..O.O.O..O...O..O.O..O..O...O.O.	{"work": 35, "mta": 2, "logic_history": "Ecx,Ecx,Mpc,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-46	lime	....3.......3.2....3.1.3..................4............3.32.....3.2..33....2.....	..OO.O....O..O...OO......OO.O...OO....OO...O...OO..O..O.....OO.O...O...O.O..OO...	{"work": 35, "mta": 2, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,MamC,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-307	lime	.....................3.2.....34.......3.3.4....21..........4.....2.34............	..OO.O....O.....OO..O.O...O.O..O..O.O..O...O..O...OO..O.....O.OO..O..O....O.OO...	{"work": 35, "mta": 2, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,MamC,ECx,Ecx,ECx,ECx"}
puzzle-334	lime	.......3........3........3...2.4.3.....3..3.......4......5..2..........3.2.....2.	.O...OO...O....O.OO..O.O...O..O...O.O...O..O..O..O.O....O.O...O..OO...O...O..O..O	{"work": 37, "mta": 2, "logic_history": "Mgc,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx"}
puzzle-411	lime	.....1.22...................2.......1....3.....6..3...3....3.....2.......1...23..	OO..O....O......OO...O.OO....O..O..O..OO..O...O.O..O...OO.O....O....O.O.....O..OO	{"work": 37, "mta": 2, "logic_history": "Ecx,Ecx,Mpc,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-706	lime	...4.4.....3........2...34.......................4.....4............1.....22..3..	..O.O.O.....OO.O..OO......OO.....OO..O..OO....O...O..OO.OO.......OO...O......O.OO	{"work": 38, "mta": 2, "logic_history": "Ecx,ECx,ECx,ECx,Ecx,ECx,Mpc,ECx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-902	lime	...1....2.....1.............3................2....56...3.....2............2......	.O...O.O..O.O....O..OO....OO.O.O.........OOO..O..O..O.O....OO....OOO....O.....O.O	{"work": 39, "mta": 2, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Mpc,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
