
# Generated 210 puzzle(s) in 40.57 seconds | 14.21 avg clues/puzzle

# Command line: python gen_puzzles.py -pt lime-centerdot -r 1532437385 -n 210 -mint 1 -maxt 1 -sort none -o puzzledata/daily/lime-daily-2026-09-07-tue-lime-centerdot-t1.tsv
puzzle-1	lime-centerdot	..1........4..3........22......311.........31.....3..2.......3...2...............	.O...O..O....O.OO..OOO.....O.OO.....O..O..O......O.OO..OO.....OO...OO........O.OO	{"work": 18, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-2	lime-centerdot	..............4.........42........1....3.....34.......2........3....3..2.......11	....O..OOO.O...O....O.OO......O.OO..OOO.........O...OO.O....O.O.O.O...O.O...OO...	{"work": 18, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-3	lime-centerdot	.....2...2.4..3.3.....1.....4.522.3....4.4................................1...4..	O..OO.....O....O.O..OO..O..O.O.....O..O.O...O....OOO...O.O...O.O....O.O..O...O.O.	{"work": 20, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-4	lime-centerdot	...................4.23.............2........1.2....4..2.323.5.2...3....2........	..O...OO.O..O.O...O....O.O.O.O....O..O..OO.......O.O.O..O...O.O.O.O....O.O.OO....	{"work": 27, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx"}
puzzle-5	lime-centerdot	...2..........................3.5...............3..2..2..3..2.....2...3...3..23..	O.O.....OO..O...O....O.OO....O.O.O..O....O.O...O.O...O.O..O...O.O...OO...O.O...O.	{"work": 20, "mta": 1, "logic_history": "Ecx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx"}
puzzle-6	lime-centerdot	...3..2..............32.3324.3..........3....332......1...3......................	....O..OO..OO...O.O.O..O....O....O.OOO...O.......OOO...O....O.O..OO...O.O..OO....	{"work": 18, "mta": 1, "logic_history": "Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,ECx"}
puzzle-7	lime-centerdot	...........2..............2.....44....4.33.......3.23......1.....32.3....1.......	O.O.O....O..O...O......OOO..OO.O.......O..O.O..O..O..OOO.O......O.....OO....OOO..	{"work": 19, "mta": 1, "logic_history": "Ecx,Ecx,Ecx,ECx,ECx,Ecx,Ecx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-8	lime-centerdot	...212............3.4............12....4........2...5.....3...2..2...5..3........	..O...O.OO..O..O...O.OO....O..OO......O....OO..O..O..O.....OOO.OO..O.....O...O.O.	{"work": 21, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx"}
puzzle-9	lime-centerdot	.1...1...2................43.......3......3..2..2.....24..........43.....23......	O..OO.......O...OOO.O....O..O...O.O.O...O...O.O...O..O..O..OO...OO...O.....OO.O..	{"work": 19, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,Ecx,Ecx,ECx,ECx,ECx,Ecx,ECx,ECx,ECx"}
puzzle-10	lime-centerdot	.......................4...1..33..44.................3..2.......33.3...2...23.2..	O.OO......O..O.O......O..OO.OO..O......O...OOO...O.O...O....OO.O..O.O.....O..O..O	{"work": 21, "mta": 1, "logic_history": "Ecx,ECx,Ecx,ECx,ECx,Ecx,ECx,ECx,ECx,ECx,Ecx,ECx,ECx,Ecx,ECx,Ecx,ECx,ECx,ECx,ECx,ECx"}
